Initial_LR: 5.773957e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.6608474254608154;0.5995264053344727;5.773956945631653e-05
1;0.6295285224914551;0.6521402597427368;5.773956945631653e-05
2;0.5864587426185608;0.6965574026107788;5.773956945631653e-05
3;0.5495714545249939;0.7270309925079346;5.773956945631653e-05
4;0.5262174606323242;0.743679404258728;5.773956945631653e-05
5;0.5097899436950684;0.7534790635108948;5.773956945631653e-05
6;0.49627137184143066;0.7619763016700745;5.773956945631653e-05
7;0.48445743322372437;0.7692896127700806;5.773956945631653e-05
8;0.47309914231300354;0.777103841304779;4.907863331027329e-05
9;0.46452897787094116;0.7825409770011902;4.907863331027329e-05
10;0.45674657821655273;0.7858743071556091;4.907863331027329e-05
11;0.44937869906425476;0.7908470034599304;4.907863331027329e-05
12;0.4422520697116852;0.7948269844055176;4.907863331027329e-05
13;0.4355025589466095;0.7991256713867188;4.907863331027329e-05
14;0.42895418405532837;0.8025956153869629;4.907863331027329e-05
15;0.4225590229034424;0.8071220517158508;4.907863331027329e-05
16;0.4153152108192444;0.8112659454345703;4.1716837586136535e-05
17;0.40956994891166687;0.8148816227912903;4.1716837586136535e-05
18;0.40424424409866333;0.8181602954864502;4.1716837586136535e-05
19;0.3990873098373413;0.820956289768219;4.1716837586136535e-05
20;0.3940192461013794;0.8239981532096863;4.1716837586136535e-05
21;0.389022558927536;0.8266575336456299;4.1716837586136535e-05
22;0.3842095732688904;0.8294079899787903;4.1716837586136535e-05
23;0.379409521818161;0.8321402668952942;4.1716837586136535e-05
24;0.3739309012889862;0.8349544405937195;3.54593139491044e-05
