Initial_LR: 5.773957e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.23230497539043427;0.6001730561256409;5.773956945631653e-05
1;0.20982792973518372;0.6783697605133057;5.773956945631653e-05
2;0.18598361313343048;0.7262932658195496;5.773956945631653e-05
3;0.1733929067850113;0.7467395067214966;5.773956945631653e-05
4;0.16617558896541595;0.7607558965682983;5.773956945631653e-05
5;0.16030536592006683;0.7707468271255493;5.773956945631653e-05
6;0.15569722652435303;0.7785519361495972;5.773956945631653e-05
7;0.15139490365982056;0.7858105897903442;5.773956945631653e-05
8;0.14698974788188934;0.7932149171829224;4.907863331027329e-05
9;0.1437450498342514;0.7985427975654602;4.907863331027329e-05
10;0.14062124490737915;0.8042441010475159;4.907863331027329e-05
11;0.13773854076862335;0.8096629977226257;4.907863331027329e-05
12;0.134874165058136;0.8143624663352966;4.907863331027329e-05
13;0.13214831054210663;0.8186793923377991;4.907863331027329e-05
14;0.12943989038467407;0.8233060240745544;4.907863331027329e-05
15;0.12683038413524628;0.8282149434089661;4.907863331027329e-05
16;0.12396611273288727;0.8329052925109863;4.1716837586136535e-05
17;0.12165770679712296;0.8367121815681458;4.1716837586136535e-05
18;0.11944600194692612;0.8407923579216003;4.1716837586136535e-05
19;0.11733986437320709;0.844508171081543;4.1716837586136535e-05
20;0.11523429304361343;0.8482240438461304;4.1716837586136535e-05
21;0.11320037394762039;0.8517941832542419;4.1716837586136535e-05
22;0.11119040101766586;0.8554098606109619;4.1716837586136535e-05
23;0.10923673957586288;0.858825147151947;4.1716837586136535e-05
24;0.10697577148675919;0.8624317049980164;3.54593139491044e-05
