Initial_LR: 0.00014773957;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.228152796626091;0.6201366186141968;0.0001477395708207041
1;0.20115917921066284;0.6947814226150513;0.0001477395708207041
2;0.17930260300636292;0.7362112998962402;0.0001477395708207041
3;0.16737100481987;0.7563934326171875;0.0001477395708207041
4;0.15956450998783112;0.7696266174316406;0.0001477395708207041
5;0.1534447818994522;0.7805464267730713;0.0001477395708207041
6;0.14798130095005035;0.7898815870285034;0.0001477395708207041
7;0.14316903054714203;0.7983880043029785;0.0001477395708207041
8;0.13824395835399628;0.8061019778251648;0.0001329656079178676
9;0.1343376785516739;0.8138251304626465;0.0001329656079178676
10;0.13056246936321259;0.8201821446418762;0.0001329656079178676
11;0.12720368802547455;0.8249726891517639;0.0001329656079178676
12;0.12390824407339096;0.8313114643096924;0.0001329656079178676
13;0.12075797468423843;0.836958110332489;0.0001329656079178676
14;0.11770894378423691;0.8421949148178101;0.0001329656079178676
15;0.11485481262207031;0.8470674157142639;0.0001329656079178676
16;0.1117103099822998;0.8523041605949402;0.00011966905003646389
17;0.10908602178096771;0.8571857810020447;0.00011966905003646389
18;0.10656026750802994;0.8612568378448486;0.00011966905003646389
19;0.10413143038749695;0.8653916120529175;0.00011966905003646389
20;0.10190089046955109;0.8688706755638123;0.00011966905003646389
21;0.0995696559548378;0.8735701441764832;0.00011966905003646389
22;0.09735626727342606;0.8769398927688599;0.00011966905003646389
23;0.0951685830950737;0.8808378577232361;0.00011966905003646389
24;0.0928383395075798;0.8849362730979919;0.00010770214430522174
