Initial_LR: 9.773957e-05;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.21708285808563232;0.6489526629447937;9.773956844583154e-05
1;0.17479456961154938;0.7443442344665527;9.773956844583154e-05
2;0.15723657608032227;0.7756010890007019;9.773956844583154e-05
3;0.14438624680042267;0.7979416847229004;9.773956844583154e-05
4;0.13423983752727509;0.8143624663352966;9.773956844583154e-05
5;0.124173104763031;0.8317850828170776;9.773956844583154e-05
6;0.11462787538766861;0.8481056690216064;9.773956844583154e-05
7;0.1051749736070633;0.8643897771835327;9.773956844583154e-05
8;0.09504632651805878;0.8814298510551453;8.796561451163143e-05
9;0.08604824542999268;0.8967395424842834;8.796561451163143e-05
10;0.07761736214160919;0.9105555415153503;8.796561451163143e-05
11;0.069668710231781;0.9235519170761108;8.796561451163143e-05
12;0.062196988612413406;0.9351183772087097;8.796561451163143e-05
13;0.05565449967980385;0.9449362754821777;8.796561451163143e-05
14;0.04989694803953171;0.9524316787719727;8.796561451163143e-05
15;0.04481104388833046;0.9593442678451538;8.796561451163143e-05
16;0.042655203491449356;0.9600273370742798;7.916905451565981e-05
17;0.041085172444581985;0.960819661617279;7.916905451565981e-05
18;0.039072971791028976;0.962814211845398;7.916905451565981e-05
19;0.03529752045869827;0.9689435362815857;7.916905451565981e-05
20;0.032331254333257675;0.9731693863868713;7.916905451565981e-05
21;0.02988446317613125;0.9756466150283813;7.916905451565981e-05
22;0.028594400733709335;0.9769489765167236;7.916905451565981e-05
23;0.027716821059584618;0.9769763350486755;7.916905451565981e-05
24;0.027456527575850487;0.9757559299468994;7.125214324332774e-05
