Initial_LR: 0.00011773957;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.2297564446926117;0.6129963397979736;0.00011773956794058904
1;0.20285172760486603;0.6928870677947998;0.00011773956794058904
2;0.1802615374326706;0.734107494354248;0.00011773956794058904
3;0.16802620887756348;0.7556011080741882;0.00011773956794058904
4;0.15989243984222412;0.7703551650047302;0.00011773956794058904
5;0.1535748392343521;0.7813752293586731;0.00011773956794058904
6;0.14828713238239288;0.7903916239738464;0.00011773956794058904
7;0.14358516037464142;0.7974590063095093;0.00011773956794058904
8;0.13917578756809235;0.8047358989715576;0.00010596561332931742
9;0.13544133305549622;0.8114480972290039;0.00010596561332931742
10;0.13200020790100098;0.8170036673545837;0.00010596561332931742
11;0.12885643541812897;0.8229326009750366;0.00010596561332931742
12;0.12574779987335205;0.8282696008682251;0.00010596561332931742
13;0.12285232543945312;0.8334790468215942;0.00010596561332931742
14;0.12000851333141327;0.838096559047699;0.00010596561332931742
15;0.11731022596359253;0.8426138162612915;0.00010596561332931742
16;0.11428261548280716;0.8485428094863892;9.536905417917296e-05
17;0.11185790598392487;0.8527595400810242;9.536905417917296e-05
18;0.10951294004917145;0.8563752174377441;9.536905417917296e-05
19;0.10735571384429932;0.8601548075675964;9.536905417917296e-05
20;0.10523170977830887;0.8634608387947083;9.536905417917296e-05
21;0.10303157567977905;0.8673770427703857;9.536905417917296e-05
22;0.10100200772285461;0.8712568283081055;9.536905417917296e-05
23;0.09895893186330795;0.8746721148490906;9.536905417917296e-05
24;0.09665507823228836;0.878442645072937;8.583214366808534e-05
