Initial_LR: 4.907357e-05;Decay_Factor: 0.95; DecayStart_Epoch: 25
Epoch;Loss;Accuracy;Learning_Rate
0;0.6809053421020508;0.5579507946968079;4.907356924377382e-05
1;0.6358339190483093;0.6440710425376892;4.907356924377382e-05
2;0.5999616980552673;0.685309648513794;4.907356924377382e-05
3;0.5680827498435974;0.7101912498474121;4.907356924377382e-05
4;0.545403778553009;0.7277595400810242;4.907356924377382e-05
5;0.5298106074333191;0.7395628690719604;4.907356924377382e-05
6;0.5179941058158875;0.7468032836914062;4.907356924377382e-05
7;0.5083556175231934;0.7535427808761597;4.907356924377382e-05
8;0.5000583529472351;0.7583515644073486;4.907356924377382e-05
9;0.49265149235725403;0.7629325985908508;4.907356924377382e-05
10;0.4858922064304352;0.7667850852012634;4.907356924377382e-05
11;0.4796757698059082;0.7701457142829895;4.907356924377382e-05
12;0.4739125370979309;0.774116575717926;4.907356924377382e-05
13;0.46858423948287964;0.777559220790863;4.907356924377382e-05
14;0.46354156732559204;0.7802914381027222;4.907356924377382e-05
15;0.45874714851379395;0.7836611866950989;4.907356924377382e-05
16;0.4540933668613434;0.7861657738685608;4.907356924377382e-05
17;0.44967594742774963;0.7890346050262451;4.907356924377382e-05
18;0.44547039270401;0.7911475300788879;4.907356924377382e-05
19;0.4413602948188782;0.7934608459472656;4.907356924377382e-05
20;0.43741583824157715;0.7961293458938599;4.907356924377382e-05
21;0.4335174858570099;0.7984517216682434;4.907356924377382e-05
22;0.42976412177085876;0.800227701663971;4.907356924377382e-05
23;0.42619243264198303;0.8022950887680054;4.907356924377382e-05
24;0.42258328199386597;0.8044717907905579;4.907356924377382e-05
25;0.4188179075717926;0.8070127367973328;4.661989078158513e-05
26;0.4154244661331177;0.8093169331550598;4.661989078158513e-05
27;0.41215580701828003;0.8114662766456604;4.661989078158513e-05
28;0.408984512090683;0.8132240176200867;4.661989078158513e-05
29;0.4058745801448822;0.814754068851471;4.661989078158513e-05
30;0.4027765095233917;0.8165573477745056;4.661989078158513e-05
31;0.39971908926963806;0.8183879852294922;4.661989078158513e-05
32;0.39673569798469543;0.8199271559715271;4.661989078158513e-05
33;0.3936864733695984;0.8216029405593872;4.661989078158513e-05
34;0.39079323410987854;0.8233970999717712;4.661989078158513e-05
35;0.38788533210754395;0.8252003788948059;4.661989078158513e-05
36;0.38505250215530396;0.827049195766449;4.661989078158513e-05
37;0.3822630047798157;0.8288342356681824;4.661989078158513e-05
38;0.3794397711753845;0.8302367925643921;4.661989078158513e-05
39;0.37670519948005676;0.8315573930740356;4.661989078158513e-05
40;0.37398284673690796;0.8333788514137268;4.661989078158513e-05
41;0.37122491002082825;0.834708571434021;4.661989078158513e-05
42;0.3685972988605499;0.8365755677223206;4.661989078158513e-05
43;0.3659477233886719;0.8376229405403137;4.661989078158513e-05
44;0.363324373960495;0.8389344215393066;4.661989078158513e-05
45;0.36069661378860474;0.8407104015350342;4.661989078158513e-05
46;0.3581494390964508;0.8423406481742859;4.661989078158513e-05
47;0.35555315017700195;0.8439890742301941;4.661989078158513e-05
48;0.3530711829662323;0.8451184034347534;4.661989078158513e-05
49;0.3505299687385559;0.8465573787689209;4.661989078158513e-05
50;0.34775179624557495;0.8479690551757812;4.428889587870799e-05
51;0.3453403115272522;0.8491074442863464;4.428889587870799e-05
52;0.3429136574268341;0.8505737781524658;4.428889587870799e-05
53;0.34052982926368713;0.8519399166107178;4.428889587870799e-05
54;0.33818352222442627;0.8531238436698914;4.428889587870799e-05
55;0.33589181303977966;0.8542895913124084;4.428889587870799e-05
56;0.3335588872432709;0.8554280400276184;4.428889587870799e-05
57;0.3312978744506836;0.8563752174377441;4.428889587870799e-05
58;0.32896217703819275;0.8575227856636047;4.428889587870799e-05
59;0.326744019985199;0.8587340712547302;4.428889587870799e-05
60;0.3245190382003784;0.8599726557731628;4.428889587870799e-05
61;0.3222751021385193;0.8611384630203247;4.428889587870799e-05
62;0.3200972378253937;0.8624134659767151;4.428889587870799e-05
63;0.3178994357585907;0.8637158274650574;4.428889587870799e-05
64;0.31569546461105347;0.864690363407135;4.428889587870799e-05
65;0.3135073482990265;0.8660382628440857;4.428889587870799e-05
66;0.31143617630004883;0.8673861622810364;4.428889587870799e-05
67;0.30925893783569336;0.8683788776397705;4.428889587870799e-05
68;0.3071746826171875;0.8696630001068115;4.428889587870799e-05
69;0.30503422021865845;0.8706101775169373;4.428889587870799e-05
70;0.3028923273086548;0.8719945549964905;4.428889587870799e-05
71;0.3008732497692108;0.8729872703552246;4.428889587870799e-05
72;0.2987496852874756;0.8741803169250488;4.428889587870799e-05
73;0.2967614531517029;0.8753187656402588;4.428889587870799e-05
74;0.29472875595092773;0.8763751983642578;4.428889587870799e-05
75;0.2924426198005676;0.8776320815086365;4.207445090287365e-05
76;0.2904651165008545;0.8788889050483704;4.207445090287365e-05
77;0.2884786128997803;0.8798542618751526;4.207445090287365e-05
78;0.2865523397922516;0.8809654116630554;4.207445090287365e-05
79;0.28470471501350403;0.8819034695625305;4.207445090287365e-05
80;0.28282779455184937;0.8827868700027466;4.207445090287365e-05
81;0.2809763550758362;0.8837795853614807;4.207445090287365e-05
82;0.2791362702846527;0.8848816156387329;4.207445090287365e-05
83;0.27721327543258667;0.8856011033058167;4.207445090287365e-05
84;0.27533814311027527;0.8865118622779846;4.207445090287365e-05
85;0.2734098434448242;0.8878142237663269;4.207445090287365e-05
86;0.27169349789619446;0.8886339068412781;4.207445090287365e-05
87;0.2698701322078705;0.8895173072814941;4.207445090287365e-05
88;0.2680521309375763;0.8903005719184875;4.207445090287365e-05
89;0.26628929376602173;0.8912203907966614;4.207445090287365e-05
90;0.26440417766571045;0.8920400738716125;4.207445090287365e-05
91;0.26260998845100403;0.8929781317710876;4.207445090287365e-05
92;0.26080289483070374;0.8939161896705627;4.207445090287365e-05
93;0.25897741317749023;0.8950273394584656;4.207445090287365e-05
94;0.25722119212150574;0.8959380984306335;4.207445090287365e-05
95;0.2553844749927521;0.8969125747680664;4.207445090287365e-05
96;0.25365662574768066;0.8976320624351501;4.207445090287365e-05
97;0.25196951627731323;0.8986794352531433;4.207445090287365e-05
98;0.2502311170101166;0.8993715643882751;4.207445090287365e-05
99;0.24849586188793182;0.9001365900039673;4.207445090287365e-05
