Initial_LR: 8.773957e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.2249201089143753;0.6320400834083557;8.773957233643159e-05
1;0.19600650668144226;0.7051639556884766;8.773957233643159e-05
2;0.17654550075531006;0.7421584725379944;8.773957233643159e-05
3;0.16491961479187012;0.763069212436676;8.773957233643159e-05
4;0.15655648708343506;0.7770764827728271;8.773957233643159e-05
5;0.14963623881340027;0.7885792255401611;8.773957233643159e-05
6;0.1437312811613083;0.7985883355140686;8.773957233643159e-05
7;0.13833168148994446;0.8088433742523193;8.773957233643159e-05
8;0.13254819810390472;0.819389820098877;7.457863102899864e-05
9;0.12793952226638794;0.8270309567451477;7.457863102899864e-05
10;0.12366963177919388;0.8337613940238953;7.457863102899864e-05
11;0.1193045973777771;0.8411293029785156;7.457863102899864e-05
12;0.11520526558160782;0.848233163356781;7.457863102899864e-05
13;0.11109308153390884;0.8546721339225769;7.457863102899864e-05
14;0.1072043925523758;0.8617850542068481;7.457863102899864e-05
15;0.10336539894342422;0.8684699535369873;7.457863102899864e-05
16;0.09904452413320541;0.8768396973609924;6.339183892123401e-05
17;0.09549622237682343;0.8822222352027893;6.339183892123401e-05
18;0.09219133108854294;0.8882240653038025;6.339183892123401e-05
19;0.0889333039522171;0.8937795758247375;6.339183892123401e-05
20;0.08576665818691254;0.8990254998207092;6.339183892123401e-05
21;0.08267250657081604;0.9042623043060303;6.339183892123401e-05
22;0.07963859289884567;0.9092258810997009;6.339183892123401e-05
23;0.0765872448682785;0.9142622947692871;6.339183892123401e-05
24;0.07347604632377625;0.9192895889282227;5.388306453824043e-05
