Initial_LR: 5.773957e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.6637634634971619;0.5875592231750488;5.773956945631653e-05
1;0.6319288015365601;0.6492440700531006;5.773956945631653e-05
2;0.6031715869903564;0.6828324198722839;5.773956945631653e-05
3;0.5709784030914307;0.7111020088195801;5.773956945631653e-05
4;0.5446645617485046;0.7312568426132202;5.773956945631653e-05
5;0.5261654257774353;0.7434152960777283;5.773956945631653e-05
6;0.5125496983528137;0.7518943548202515;5.773956945631653e-05
7;0.5019181966781616;0.7582786679267883;5.773956945631653e-05
8;0.4925152361392975;0.7649544477462769;4.907863331027329e-05
9;0.48558297753334045;0.7686884999275208;4.907863331027329e-05
10;0.47924384474754333;0.7720673680305481;4.907863331027329e-05
11;0.4734358489513397;0.7754371762275696;4.907863331027329e-05
12;0.4679473042488098;0.778560996055603;4.907863331027329e-05
13;0.4627445638179779;0.7821493744850159;4.907863331027329e-05
14;0.45796117186546326;0.7849635481834412;4.907863331027329e-05
15;0.4532066881656647;0.7876684665679932;4.907863331027329e-05
16;0.44805726408958435;0.7906101942062378;4.1716837586136535e-05
17;0.4441223442554474;0.7929690480232239;4.1716837586136535e-05
18;0.440324604511261;0.7950637340545654;4.1716837586136535e-05
19;0.43674182891845703;0.7974681258201599;4.1716837586136535e-05
20;0.43322184681892395;0.7994899749755859;4.1716837586136535e-05
21;0.42978256940841675;0.8007467985153198;4.1716837586136535e-05
22;0.4263423681259155;0.8028597235679626;4.1716837586136535e-05
23;0.42308443784713745;0.804553747177124;4.1716837586136535e-05
24;0.41933804750442505;0.8066393733024597;3.54593139491044e-05
