Initial_LR: 0.00018773957;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.6448043584823608;0.6237158179283142;0.0001877395698102191
1;0.5703742504119873;0.7084335088729858;0.0001877395698102191
2;0.5176140069961548;0.7470582723617554;0.0001877395698102191
3;0.4882589876651764;0.7649453282356262;0.0001877395698102191
4;0.46733027696609497;0.779016375541687;0.0001877395698102191
5;0.4503800868988037;0.7891894578933716;0.0001877395698102191
6;0.4361651539802551;0.7973588109016418;0.0001877395698102191
7;0.4229905903339386;0.8056011199951172;0.0001877395698102191
8;0.4098655581474304;0.8131694197654724;0.0001689656201051548
9;0.39913004636764526;0.8188615441322327;0.0001689656201051548
10;0.3893918991088867;0.823943555355072;0.0001689656201051548
11;0.37987378239631653;0.8297267556190491;0.0001689656201051548
12;0.37125977873802185;0.8342167735099792;0.0001689656201051548
13;0.362483948469162;0.8392987251281738;0.0001689656201051548
14;0.35396409034729004;0.8446083664894104;0.0001689656201051548
15;0.3458467423915863;0.8481876254081726;0.0001689656201051548
16;0.3373156487941742;0.852222204208374;0.0001520690566394478
17;0.32988011837005615;0.8566120266914368;0.0001520690566394478
18;0.3225407004356384;0.8600728511810303;0.0001520690566394478
19;0.3150401711463928;0.8639617562294006;0.0001520690566394478
20;0.3086674213409424;0.8674681186676025;0.0001520690566394478
21;0.30171096324920654;0.8712112903594971;0.0001520690566394478
22;0.29522040486335754;0.8752003908157349;0.0001520690566394478
23;0.28883787989616394;0.8779599070549011;0.0001520690566394478
24;0.2817358374595642;0.8818670511245728;0.00013686214515473694
