Initial_LR: 8.773957e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.2247098833322525;0.6303642988204956;8.773957233643159e-05
1;0.19065122306346893;0.7160473465919495;8.773957233643159e-05
2;0.17264193296432495;0.7474499344825745;8.773957233643159e-05
3;0.16287732124328613;0.7648451924324036;8.773957233643159e-05
4;0.15571065247058868;0.7774316668510437;8.773957233643159e-05
5;0.1495235413312912;0.7892531752586365;8.773957233643159e-05
6;0.14384189248085022;0.7982240319252014;8.773957233643159e-05
7;0.13865673542022705;0.807486355304718;8.773957233643159e-05
8;0.1332559436559677;0.8165573477745056;7.457863102899864e-05
9;0.12893611192703247;0.8238160014152527;7.457863102899864e-05
10;0.12501437962055206;0.830637514591217;7.457863102899864e-05
11;0.12116055190563202;0.8376684784889221;7.457863102899864e-05
12;0.11738729476928711;0.8441165685653687;7.457863102899864e-05
13;0.11373542249202728;0.8498815894126892;7.457863102899864e-05
14;0.11025325953960419;0.8555737733840942;7.457863102899864e-05
15;0.10685376077890396;0.8619034886360168;7.457863102899864e-05
16;0.10293985158205032;0.8681876063346863;6.339183892123401e-05
17;0.09992241859436035;0.8730692267417908;6.339183892123401e-05
18;0.0970352292060852;0.8788251280784607;6.339183892123401e-05
19;0.0942944884300232;0.8835427761077881;6.339183892123401e-05
20;0.09150826185941696;0.8884243965148926;6.339183892123401e-05
21;0.0888114720582962;0.8929963707923889;6.339183892123401e-05
22;0.08622961491346359;0.8976503014564514;6.339183892123401e-05
23;0.08360361307859421;0.9024863243103027;6.339183892123401e-05
24;0.08091491460800171;0.906493604183197;5.388306453824043e-05
