1705,16
1706,17
1707,20
1708,28
1709,11
171,28
1710,12
1711,22
1712,17
1713,20
1714,30
1715,30
1716,28
1717,26
1718,11
1719,22
172,37
1720,33
1721,37
1722,27
1723,31
1724,37
1725,30
1726,37
1727,30
1728,26
1729,37
173,25
1730,32
1731,37
1732,33
1733,27
1734,37
1735,30
1736,35
1737,37
1738,22
1739,27
174,31
1740,31
1741,28
1742,27
1743,16
1744,28
1745,37
1746,26
1747,27
1748,36
1749,22
175,30
1750,36
1751,37
1752,37
1753,22
1754,35
1755,36
1756,22
1757,22
1758,36
1759,16
176,35
1760,30
1761,15
1762,27
1763,37
1764,21
1765,36
1766,37
1767,31
1768,35
1769,37
177,37
1770,26
1771,37
1772,36
1773,22
1774,30
1775,36
1776,25
1777,33
1778,33
1779,36
178,32
1780,36
1781,27
1782,25
1783,25
1784,37
1785,15
1786,17
1787,36
1788,27
1789,37
179,26
1790,37
1791,32
1792,37
1793,36
1794,30
1795,25
1796,33
1797,33
1798,31
1799,32
18,37
180,22
1800,21
1801,31
1802,26
1803,33
1804,32
1805,30
1806,26
1807,35
1808,22
1809,22
181,26
1810,30
1811,17
1812,37
1813,22
1814,31
1815,37
1816,20
1817,25
1818,26
1819,25
182,26
1820,30
1821,25
1822,30
1823,22
1824,20
1825,17
1826,27
1827,22
1828,26
1829,17
183,20
1830,26
1831,31
1832,15
1833,22
1834,17
1835,22
1836,36
1837,25
1838,37
1839,20
184,35
1840,37
1841,22
1842,36
1843,25
1844,35
1845,16
1846,28
1847,25
1848,37
1849,31
185,31
1850,25
1851,37
1852,17
1853,26
1854,27
1855,27
1856,31
1857,12
1858,37
1859,22
186,32
1860,22
1861,20
1862,25
1863,21
1864,37
1865,37
1866,11
1867,37
1868,22
1869,26
187,15
1870,25
1871,37
1872,33
1873,28
1874,22
1875,37
1876,25
1877,36
1878,35
1879,27
188,36
1880,31
1881,25
1882,22
1883,37
1884,26
1885,37
1886,25
1887,26
1888,26
1889,35
189,36
1890,22
1891,37
1892,37
1893,37
1894,30
1895,36
1896,31
1897,36
1898,11
1899,31
19,33
190,28
1900,27
1901,22
1902,35
1903,21
1904,36
1905,22
1906,30
1907,28
1908,26
1909,17
191,30
1910,35
1911,25
1912,31
1913,37
1914,22
1915,36
1916,30
1917,16
1918,26
1919,12
192,20
1920,33
1921,15
1922,32
1923,27
1924,11
1925,36
1926,30
1927,25
1928,33
1929,26
193,25
1930,37
1931,22
1932,17
1933,28
1934,35
1935,33
1936,35
1937,37
1938,11
1939,21
194,31
1940,32
1941,36
1942,17
1943,25
1944,30
1945,31
1946,37
1947,36
1948,25
1949,22
195,33
1950,28
1951,33
1952,32
1953,15
1954,36
1955,17
1956,17
1957,22
1958,22
1959,36
196,22
1960,20
1961,22
1962,30
1963,32
1964,22
1965,22
1966,36
1967,17
1968,17
1969,11
197,17
1970,12
1971,33
1972,22
1973,37
1974,17
1975,35
1976,25
1977,32
1978,22
1979,37
198,31
1980,22
1981,17
1982,37
1983,37
1984,27
1985,21
1986,20
1987,37
1988,27
1989,32
199,33
1990,16
1991,16
1992,26
1993,22
1994,33
1995,12
1996,25
1997,26
1998,36
1999,36
2,37
20,30
200,22
2000,33
2001,36
2002,36
2003,37
2004,37
2005,37
2006,37
2007,20
2008,26
2009,12
201,28
2010,12
2011,37
2012,28
2013,21
2014,11
2015,20
2016,36
2017,20
2018,31
2019,12
202,25
2020,12
2021,37
2022,37
2023,35
2024,25
2025,35
2026,37
2027,20
2028,35
2029,36
203,35
2030,37
2031,30
2032,22
2033,32
2034,35
2035,15
2036,37
2037,22
2038,17
2039,36
204,37
2040,36
2041,33
2042,36
2043,30
2044,16
2045,30
2046,16
2047,37
2048,15
2049,36
205,22
2050,37
2051,36
2052,37
2053,22
2054,35
2055,37
2056,36
2057,36
2058,16
2059,25
206,31
2060,26
2061,33
2062,25
2063,27
2064,26
2065,21
2066,35
2067,22
2068,20
2069,25
207,36
2070,17
2071,11
2072,15
2073,35
2074,37
2075,37
2076,32
2077,12
2078,37
2079,35
208,22
2080,36
2081,15
2082,35
2083,22
2084,25
2085,22
2086,12
2087,25
2088,26
2089,16
209,21
2090,12
2091,15
2092,36
2093,20
2094,31
2095,30
2096,25
2097,17
2098,17
2099,21
21,25
210,36
2100,20
2101,26
2102,11
2103,25
2104,15
2105,37
2106,12
2107,32
2108,15
2109,27
211,25
2110,27
2111,11
2112,27
2113,36
2114,21
2115,20
2116,25
2117,22
2118,30
2119,25
212,22
2120,33
2121,22
2122,25
2123,17
2124,37
2125,33
2126,37
2127,25
2128,30
2129,33
213,31
2130,35
2131,15
2132,28
2133,35
2134,12
2135,37
2136,36
2137,17
2138,31
2139,28
214,22
2140,36
2141,30
2142,25
2143,37
2144,28
2145,22
2146,32
2147,30
2148,26
2149,27
215,37
2150,26
2151,25
2152,35
2153,21
2154,35
2155,36
2156,27
2157,31
2158,25
2159,32
216,22
2160,37
2161,25
2162,35
2163,35
2164,15
2165,25
2166,22
2167,25
2168,35
2169,12
217,21
2170,25
2171,25
2172,37
2173,25
2174,26
2175,22
2176,15
2177,33
2178,27
2179,37
218,26
2180,37
2181,30
2182,25
2183,21
2184,36
2185,37
2186,33
2187,25
2188,25
2189,22
219,25
2190,27
2191,27
2192,28
2193,37
2194,32
2195,25
2196,30
2197,31
2198,32
2199,36
22,37
220,36
2200,25
2201,22
2202,25
2203,22
2204,35
2205,20
2206,12
2207,37
2208,22
2209,27
221,37
2210,36
2211,27
2212,37
2213,22
2214,25
2215,21
2216,36
2217,16
2218,25
2219,36
222,20
2220,26
2221,28
2222,37
2223,28
2224,35
2225,33
2226,26
2227,28
2228,22
2229,32
223,25
2230,12
2231,20
2232,37
2233,26
2234,36
2235,35
2236,16
2237,33
2238,25
2239,36
224,32
2240,25
2241,26
2242,35
2243,20
2244,25
2245,30
2246,35
2247,37
2248,15
2249,16
225,30
2250,37
2251,33
2252,26
2253,27
2254,33
2255,26
2256,27
2257,36
2258,37
2259,16
226,25
2260,25
2261,27
2262,37
2263,36
2264,28
2265,31
2266,22
2267,25
2268,17
2269,28
227,36
2270,37
2271,25
2272,22
2273,33
2274,36
2275,25
2276,36
2277,32
2278,30
2279,36
228,26
2280,36
2281,35
2282,36
2283,30
2284,32
2285,26
2286,16
2287,17
2288,15
2289,36
229,25
2290,37
2291,35
2292,22
2293,37
2294,22
2295,22
2296,37
2297,17
2298,37
2299,30
23,37
230,36
2300,35
2301,37
2302,37
2303,12
2304,22
2305,30
2306,28
2307,25
2308,37
2309,26
231,36
2310,37
2311,26
2312,36
2313,36
2314,15
2315,28
2316,15
2317,26
2318,36
2319,31
232,17
2320,31
2321,21
2322,11
2323,31
2324,32
2325,21
2326,37
2327,37
2328,37
2329,26
233,17
2330,30
2331,25
2332,37
2333,37
2334,21
2335,28
2336,26
2337,36
2338,37
2339,28
234,28
2340,37
2341,20
2342,37
2343,20
2344,22
2345,36
2346,27
2347,35
2348,16
2349,27
235,37
2350,33
2351,36
2352,26
2353,22
2354,22
2355,15
2356,26
2357,25
2358,21
2359,12
236,36
2360,25
2361,17
2362,37
2363,21
2364,37
2365,36
2366,17
2367,27
2368,21
2369,25
237,33
2370,36
2371,36
2372,26
2373,37
2374,36
2375,22
2376,37
2377,22
2378,35
2379,25
238,33
2380,37
2381,16
2382,22
2383,35
2384,17
2385,36
2386,36
2387,37
2388,35
2389,22
239,33
2390,27
2391,25
2392,37
2393,35
2394,33
2395,31
2396,17
2397,37
2398,17
2399,22
24,31
240,12
2400,20
2401,33
2402,22
2403,22
2404,26
2405,36
2406,25
2407,25
2408,25
2409,26
241,31
2410,17
2411,22
2412,26
2413,12
2414,21
2415,33
2416,22
2417,30
2418,36
2419,31
242,25
2420,35
2421,17
2422,28
2423,11
2424,26
2425,37
2426,28
2427,36
2428,21
2429,22
243,37
2430,31
2431,15
2432,36
2433,12
2434,36
2435,33
2436,32
2437,25
2438,26
2439,25
244,37
2440,35
2441,11
2442,35
2443,37
2444,35
2445,37
2446,27
2447,37
2448,25
2449,21
245,37
2450,22
2451,22
2452,37
2453,25
2454,35
2455,35
2456,22
2457,16
2458,25
2459,26
246,33
2460,22
2461,22
2462,16
2463,22
2464,12
2465,26
2466,37
2467,12
2468,16
2469,16
247,21
2470,21
2471,20
2472,17
2473,15
2474,15
2475,37
2476,36
2477,17
2478,37
2479,12
248,17
2480,36
2481,36
2482,37
2483,36
2484,37
2485,36
2486,30
2487,15
2488,36
2489,35
249,33
2490,37
2491,35
2492,11
2493,35
2494,30
2495,36
2496,22
2497,37
2498,37
2499,12
25,30
250,20
2500,37
2501,22
2502,36
2503,37
2504,37
2505,32
2506,31
2507,36
2508,20
2509,27
251,35
2510,35
2511,22
2512,37
2513,33
2514,26
2515,21
2516,16
2517,37
2518,37
2519,17
252,36
2520,35
2521,37
2522,22
2523,31
2524,16
2525,16
2526,16
2527,36
2528,35
2529,17
253,37
2530,20
2531,25
2532,15
2533,37
2534,25
2535,37
2536,37
2537,25
2538,31
2539,25
254,37
2540,36
2541,35
2542,26
2543,37
2544,31
2545,32
2546,33
2547,37
2548,37
2549,22
255,36
2550,31
2551,30
2552,25
2553,36
2554,36
2555,36
2556,27
2557,37
2558,28
2559,36
256,20
2560,36
2561,17
2562,35
2563,28
2564,21
2565,37
2566,37
2567,31
2568,37
2569,36
257,36
2570,28
2571,36
2572,16
2573,30
2574,17
2575,22
2576,17
2577,37
2578,21
2579,22
258,33
2580,36
2581,26
2582,33
2583,37
2584,12
2585,27
2586,30
2587,17
2588,27
2589,25
259,12
2590,22
2591,22
2592,37
2593,31
2594,37
2595,37
2596,36
2597,28
2598,17
2599,37
26,35
260,17
2600,37
2601,36
2602,26
2603,37
2604,16
2605,33
2606,30
2607,20
2608,25
2609,30
261,32
2610,26
2611,21
2612,37
2613,36
2614,27
2615,26
2616,35
2617,37
2618,31
2619,12
262,25
2620,35
2621,37
2622,35
2623,22
2624,30
2625,36
2626,37
2627,31
2628,22
2629,36
263,25
2630,28
2631,20
2632,37
2633,32
2634,36
2635,36
2636,27
2637,36
2638,25
2639,17
264,35
2640,37
2641,36
2642,26
2643,35
2644,33
2645,31
2646,36
2647,20
2648,26
2649,32
265,28
2650,37
2651,35
2652,17
2653,37
2654,22
2655,22
2656,37
2657,17
2658,31
2659,28
266,31
2660,36
2661,25
2662,36
2663,27
2664,27
2665,25
2666,25
2667,25
2668,30
2669,17
267,25
2670,37
2671,35
2672,22
2673,21
2674,30
2675,36
2676,22
2677,35
2678,36
2679,28
268,37
2680,26
2681,22
2682,35
2683,28
2684,37
2685,15
2686,35
2687,17
2688,25
2689,25
269,35
2690,25
2691,22
2692,37
2693,37
2694,12
2695,37
2696,22
2697,37
2698,16
2699,25
27,37
270,35
2700,25
2701,37
2702,30
2703,22
2704,36
2705,37
2706,21
2707,25
2708,32
2709,25
271,33
2710,33
2711,35
2712,37
2713,31
2714,37
2715,36
2716,22
2717,22
2718,26
2719,37
272,36
2720,27
2721,31
2722,20
2723,30
2724,30
2725,11
2726,33
2727,37
2728,37
2729,33
273,35
2730,36
2731,37
2732,30
2733,22
2734,36
2735,16
2736,28
2737,37
2738,37
2739,37
274,30
2740,15
2741,17
2742,27
2743,35
2744,17
2745,16
2746,22
2747,22
2748,36
2749,25
275,36
2750,11
2751,22
2752,26
2753,36
2754,26
2755,12
2756,25
2757,37
2758,37
2759,17
276,22
2760,22
2761,25
2762,32
2763,35
2764,20
2765,28
2766,20
2767,25
2768,25
2769,15
277,37
2770,25
2771,17
2772,35
2773,17
2774,32
2775,27
2776,27
2777,17
2778,25
2779,37
278,35
2780,20
2781,25
2782,31
2783,22
2784,37
2785,11
2786,27
2787,20
2788,37
2789,26
279,35
2790,17
2791,25
2792,22
2793,11
2794,16
2795,20
2796,16
2797,30
2798,25
2799,22
28,25
280,27
2800,12
2801,20
2802,12
2803,25
2804,37
2805,21
2806,35
2807,20
2808,25
2809,25
281,25
2810,37
2811,36
2812,35
2813,36
2814,37
2815,30
2816,35
2817,25
2818,16
2819,15
282,22
2820,26
2821,37
2822,37
2823,26
2824,36
2825,36
2826,28
2827,20
2828,31
2829,20
283,36
2830,26
2831,35
2832,27
2833,37
2834,26
2835,22
2836,22
2837,26
2838,25
2839,28
284,25
2840,22
2841,31
2842,17
2843,37
2844,12
2845,28
2846,36
2847,35
2848,30
2849,37
285,30
2850,33
2851,35
2852,32
2853,37
2854,36
2855,25
2856,15
2857,16
2858,25
2859,35
286,22
2860,22
2861,37
2862,22
2863,25
2864,25
2865,11
2866,22
2867,36
2868,36
2869,17
287,32
2870,17
2871,22
2872,25
2873,33
2874,15
2875,31
2876,11
2877,37
2878,36
2879,28
288,27
2880,37
2881,32
2882,27
2883,37
2884,30
2885,22
2886,27
2887,16
2888,37
2889,37
289,22
2890,21
2891,26
2892,20
2893,37
2894,36
2895,21
2896,32
2897,22
2898,21
2899,37
29,21
290,28
2900,22
2901,35
2902,12
2903,26
2904,22
2905,35
2906,25
2907,21
2908,11
2909,25
291,12
2910,17
2911,20
2912,22
2913,22
2914,22
2915,21
2916,35
2917,30
2918,36
2919,35
292,27
2920,22
2921,36
2922,31
2923,25
2924,35
2925,20
2926,17
2927,22
2928,30
2929,27
293,36
2930,37
2931,37
2932,22
2933,37
2934,30
2935,26
2936,22
2937,22
2938,15
2939,20
294,31
2940,27
2941,35
2942,37
2943,22
2944,33
2945,36
2946,22
2947,37
2948,21
2949,27
295,25
2950,21
2951,37
2952,28
2953,35
2954,27
2955,33
2956,22
2957,16
2958,33
2959,26
296,21
2960,17
2961,37
2962,36
2963,30
2964,36
2965,17
2966,16
2967,26
2968,37
2969,31
297,35
2970,17
2971,36
2972,37
2973,12
2974,28
2975,22
2976,21
2977,16
2978,33
2979,22
298,36
2980,25
2981,37
2982,16
2983,26
2984,36
2985,35
2986,35
2987,27
2988,32
2989,32
299,35
2990,21
2991,37
2992,22
2993,22
2994,28
2995,30
2996,20
2997,26
2998,21
2999,20
3,21
30,35
300,20
3000,36
3001,25
3002,28
3003,21
3004,35
3005,37
3006,25
3007,35
3008,28
3009,37
301,22
3010,20
3011,17
3012,37
3013,17
3014,22
3015,31
3016,17
3017,16
3018,31
3019,37
302,32
3020,27
3021,20
3022,32
3023,36
3024,30
3025,37
3026,22
3027,36
3028,32
3029,30
303,22
3030,27
3031,27
3032,22
3033,20
3034,25
3035,15
3036,28
3037,31
3038,21
3039,37
304,15
3040,17
3041,36
3042,36
3043,28
3044,27
3045,15
3046,37
3047,21
3048,22
3049,25
305,32
3050,35
3051,37
3052,12
3053,33
3054,21
3055,22
3056,36
3057,26
3058,37
3059,31
306,30
3060,22
3061,17
3062,25
3063,25
3064,32
3065,32
3066,31
3067,25
3068,28
3069,37
307,28
3070,17
3071,22
3072,35
3073,36
3074,27
3075,36
3076,21
3077,35
3078,17
3079,16
308,35
3080,22
3081,16
3082,27
3083,17
3084,12
3085,12
3086,15
3087,27
3088,17
3089,35
309,26
3090,33
3091,17
3092,17
3093,27
3094,12
3095,32
3096,37
3097,37
3098,31
3099,35
31,28
310,33
3100,17
3101,31
3102,22
3103,36
3104,35
3105,31
3106,28
3107,27
3108,21
3109,35
311,22
3110,20
3111,17
3112,22
3113,32
3114,33
3115,36
3116,22
3117,28
3118,37
3119,30
312,36
3120,33
3121,30
3122,28
3123,22
3124,30
3125,22
3126,21
3127,28
3128,20
3129,22
313,30
3130,33
3131,25
3132,26
3133,11
3134,37
3135,33
3136,35
3137,20
3138,26
3139,22
314,36
3140,25
3141,30
3142,25
3143,37
3144,31
3145,30
3146,28
3147,33
3148,11
3149,25
315,33
3150,30
3151,21
3152,37
3153,32
3154,22
3155,35
3156,37
3157,36
3158,36
3159,36
316,21
3160,16
3161,26
3162,37
3163,22
3164,26
3165,12
3166,16
3167,26
3168,37
3169,33
317,30
3170,25
3171,32
3172,37
3173,11
3174,35
3175,27
3176,17
3177,17
3178,32
3179,37
318,26
3180,33
3181,16
3182,28
3183,22
3184,37
3185,27
3186,20
3187,35
3188,22
3189,26
319,22
3190,25
3191,20
3192,30
3193,22
3194,30
3195,28
3196,28
3197,22
3198,22
3199,31
32,35
320,26
3200,17
3201,36
3202,33
3203,15
3204,25
3205,32
3206,28
3207,35
3208,36
3209,11
321,12
3210,12
3211,28
3212,17
3213,30
3214,35
3215,30
3216,36
3217,17
3218,28
3219,31
322,27
3220,27
3221,35
3222,21
3223,28
3224,37
3225,36
3226,33
3227,28
3228,27
3229,35
323,31
3230,31
3231,36
3232,33
3233,25
3234,17
3235,22
3236,35
3237,37
3238,31
3239,25
324,25
3240,37
3241,37
3242,22
3243,27
3244,27
3245,35
3246,35
3247,12
3248,27
3249,20
325,16
3250,32
3251,36
3252,37
3253,33
3254,21
3255,11
3256,33
3257,30
3258,26
3259,15
326,17
3260,33
3261,37
3262,31
3263,20
3264,31
3265,26
3266,35
3267,15
3268,26
3269,16
327,32
3270,31
3271,37
3272,22
3273,22
3274,20
3275,28
3276,12
3277,25
3278,22
3279,35
328,27
3280,22
3281,27
3282,37
3283,28
3284,31
3285,25
3286,37
3287,37
3288,27
3289,22
329,36
3290,11
3291,35
3292,25
3293,25
3294,22
3295,22
3296,36
3297,17
3298,12
3299,17
33,25
330,27
3300,20
3301,36
3302,22
3303,30
3304,36
3305,22
3306,21
3307,22
3308,16
3309,26
331,35
3310,26
3311,31
3312,31
3313,22
3314,20
3315,17
3316,17
3317,17
3318,31
3319,17
332,21
3320,17
3321,17
3322,11
3323,22
3324,26
3325,22
3326,16
3327,27
3328,28
3329,17
333,37
3330,25
3331,25
3332,26
3333,36
3334,26
3335,17
3336,35
3337,17
3338,28
3339,22
334,37
3340,21
3341,36
3342,17
3343,30
3344,17
3345,17
3346,36
3347,21
3348,27
3349,12
335,27
3350,36
3351,35
3352,27
3353,21
3354,22
3355,37
3356,32
3357,11
3358,22
3359,17
336,36
3360,25
3361,26
3362,33
3363,37
3364,36
3365,17
3366,31
3367,37
3368,37
3369,26
337,36
3370,37
3371,35
3372,33
3373,27
3374,36
3375,22
3376,22
3377,20
3378,21
3379,25
338,26
3380,22
3381,32
3382,35
3383,25
3384,33
3385,31
3386,27
3387,32
3388,16
3389,28
339,22
3390,35
3391,30
3392,35
3393,15
3394,36
3395,35
3396,28
3397,31
3398,15
3399,22
34,22
340,16
3400,37
3401,26
3402,28
3403,20
3404,30
3405,35
3406,33
3407,35
3408,17
3409,30
341,35
3410,17
3411,33
3412,33
3413,27
3414,17
3415,28
3416,15
3417,30
3418,35
3419,27
342,31
3420,28
3421,36
3422,16
3423,36
3424,31
3425,27
3426,28
3427,17
3428,37
3429,17
343,31
3430,37
3431,32
3432,25
3433,26
3434,31
3435,32
3436,32
3437,22
3438,36
3439,35
344,35
3440,30
3441,28
3442,33
3443,17
3444,30
3445,32
3446,30
3447,21
3448,36
3449,32
345,22
3450,27
3451,35
3452,17
3453,17
3454,36
3455,21
3456,32
3457,26
3458,25
3459,26
346,33
3460,22
3461,36
3462,11
3463,33
3464,33
3465,37
3466,17
3467,15
3468,35
3469,35
347,22
3470,36
3471,37
3472,20
3473,31
3474,27
3475,22
3476,22
3477,22
3478,22
3479,30
348,35
3480,22
3481,33
3482,25
3483,12
3484,26
3485,21
3486,37
3487,35
3488,35
3489,26
349,35
3490,33
3491,26
3492,27
3493,32
3494,26
3495,17
3496,28
3497,31
3498,36
3499,21
35,11
350,21
3500,25
3501,31
3502,22
3503,25
3504,20
3505,37
3506,36
3507,28
3508,12
3509,28
351,33
3510,17
3511,17
3512,22
3513,22
3514,37
3515,37
3516,36
3517,17
3518,35
3519,28
352,31
3520,21
3521,11
3522,17
3523,31
3524,36
3525,35
3526,17
3527,17
3528,15
3529,25
353,37
3530,22
3531,36
3532,21
3533,30
3534,12
3535,33
3536,20
3537,17
3538,37
3539,36
354,37
3540,35
3541,27
3542,36
3543,30
3544,32
3545,15
3546,35
3547,17
3548,17
3549,33
355,22
3550,20
3551,22
3552,22
3553,26
3554,17
3555,28
3556,28
3557,16
3558,16
3559,36
356,17
3560,33
3561,12
3562,27
3563,36
3564,37
3565,27
3566,33
3567,17
3568,37
3569,37
357,37
