Initial_LR: 0.00011773957;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.6534910202026367;0.6033697724342346;0.00011773956794058904
1;0.5915545225143433;0.6894535422325134;0.00011773956794058904
2;0.5382541418075562;0.7323861718177795;0.00011773956794058904
3;0.5108004212379456;0.7503370046615601;0.00011773956794058904
4;0.49300694465637207;0.7616484761238098;0.00011773956794058904
5;0.47892653942108154;0.7706557512283325;0.00011773956794058904
6;0.46651315689086914;0.7780601382255554;0.00011773956794058904
7;0.45585906505584717;0.7845172882080078;0.00011773956794058904
8;0.44561418890953064;0.7901548147201538;0.00010596561332931742
9;0.43716928362846375;0.7947996258735657;0.00010596561332931742
10;0.42979496717453003;0.7996630072593689;0.00010596561332931742
11;0.42232879996299744;0.8041165471076965;0.00010596561332931742
12;0.4154547452926636;0.8082513809204102;0.00010596561332931742
13;0.4087473750114441;0.8117304444313049;0.00010596561332931742
14;0.40197232365608215;0.8161020278930664;0.00010596561332931742
15;0.39561107754707336;0.8199818134307861;0.00010596561332931742
16;0.38857272267341614;0.824171245098114;9.536905417917296e-05
17;0.3827368915081024;0.8273861408233643;9.536905417917296e-05
18;0.3772408068180084;0.8306193351745605;9.536905417917296e-05
19;0.3718985915184021;0.8333515524864197;9.536905417917296e-05
20;0.3664962351322174;0.8366575837135315;9.536905417917296e-05
21;0.3612835109233856;0.8396903276443481;9.536905417917296e-05
22;0.35625696182250977;0.8423588275909424;9.536905417917296e-05
23;0.35114502906799316;0.8449362516403198;9.536905417917296e-05
24;0.3453575670719147;0.8474225997924805;8.583214366808534e-05
