Initial_LR: 8.07357e-06;Decay_Factor: 0.95; DecayStart_Epoch: 20
Epoch;Loss;Accuracy;Learning_Rate
0;0.6917904615402222;0.5038797855377197;8.073569915723056e-06
1;0.6867310404777527;0.5055919885635376;8.073569915723056e-06
2;0.6724535226821899;0.5560018420219421;8.073569915723056e-06
3;0.6599502563476562;0.5970036387443542;8.073569915723056e-06
4;0.6543342471122742;0.6107741594314575;8.073569915723056e-06
5;0.650942325592041;0.617796003818512;8.073569915723056e-06
6;0.6480749249458313;0.623433530330658;8.073569915723056e-06
7;0.6453545093536377;0.6277231574058533;8.073569915723056e-06
8;0.6426568031311035;0.6321948766708374;8.073569915723056e-06
9;0.6399566531181335;0.6368306279182434;8.073569915723056e-06
10;0.6371936202049255;0.6411111354827881;8.073569915723056e-06
11;0.6343421936035156;0.6456466317176819;8.073569915723056e-06
12;0.6313861608505249;0.6498998403549194;8.073569915723056e-06
13;0.6283637881278992;0.6542896032333374;8.073569915723056e-06
14;0.6252487301826477;0.6584517359733582;8.073569915723056e-06
15;0.6220320463180542;0.6622951030731201;8.073569915723056e-06
16;0.6187241077423096;0.6666757464408875;8.073569915723056e-06
17;0.6152969002723694;0.6703096628189087;8.073569915723056e-06
18;0.6117677092552185;0.6741347908973694;8.073569915723056e-06
19;0.6081053614616394;0.6777504682540894;8.073569915723056e-06
20;0.6044164896011353;0.681293249130249;7.669891601835843e-06
21;0.60073322057724;0.6847540736198425;7.669891601835843e-06
22;0.5969910025596619;0.6884608268737793;7.669891601835843e-06
23;0.5931805968284607;0.6919581294059753;7.669891601835843e-06
24;0.5893533825874329;0.6949818134307861;7.669891601835843e-06
25;0.5854926705360413;0.698260486125946;7.669891601835843e-06
26;0.5816062092781067;0.7020673751831055;7.669891601835843e-06
27;0.5777746438980103;0.7053369879722595;7.669891601835843e-06
28;0.5739569664001465;0.7079508304595947;7.669891601835843e-06
29;0.5701801180839539;0.7107194662094116;7.669891601835843e-06
30;0.5665104985237122;0.7135428190231323;7.669891601835843e-06
31;0.5629380941390991;0.7166666388511658;7.669891601835843e-06
32;0.5594287514686584;0.7191985249519348;7.669891601835843e-06
33;0.556031346321106;0.7215482592582703;7.669891601835843e-06
34;0.5527412295341492;0.7240163683891296;7.669891601835843e-06
35;0.5495523810386658;0.7259836196899414;7.669891601835843e-06
36;0.5465081930160522;0.7279416918754578;7.669891601835843e-06
37;0.5435948371887207;0.7295172810554504;7.669891601835843e-06
38;0.5408039689064026;0.7320036292076111;7.669891601835843e-06
39;0.538153886795044;0.7341439127922058;7.669891601835843e-06
40;0.5356398224830627;0.7356010675430298;7.2863967943703756e-06
41;0.5333567261695862;0.7374043464660645;7.2863967943703756e-06
42;0.5311713218688965;0.738551914691925;7.2863967943703756e-06
43;0.5290888547897339;0.7403551936149597;7.2863967943703756e-06
44;0.527099609375;0.7410473823547363;7.2863967943703756e-06
45;0.525174617767334;0.7425136566162109;7.2863967943703756e-06
46;0.5233363509178162;0.7437431812286377;7.2863967943703756e-06
47;0.5215388536453247;0.7447267770767212;7.2863967943703756e-06
48;0.5198153257369995;0.7461110949516296;7.2863967943703756e-06
49;0.5181577205657959;0.7469945549964905;7.2863967943703756e-06
50;0.5165563225746155;0.7479690313339233;7.2863967943703756e-06
51;0.5150163769721985;0.7488251328468323;7.2863967943703756e-06
52;0.5135164260864258;0.7494809031486511;7.2863967943703756e-06
53;0.5120662450790405;0.7503187656402588;7.2863967943703756e-06
54;0.5106490850448608;0.7512295246124268;7.2863967943703756e-06
55;0.5092699527740479;0.7520582675933838;7.2863967943703756e-06
56;0.507919430732727;0.7528870701789856;7.2863967943703756e-06
57;0.5066075325012207;0.7539799809455872;7.2863967943703756e-06
58;0.5053281784057617;0.7545992732048035;7.2863967943703756e-06
59;0.5040788054466248;0.7552732229232788;7.2863967943703756e-06
60;0.502825140953064;0.7561839818954468;6.922076863702387e-06
61;0.5016834735870361;0.7569490075111389;6.922076863702387e-06
62;0.50057053565979;0.7575955986976624;6.922076863702387e-06
63;0.49948933720588684;0.7582786679267883;6.922076863702387e-06
64;0.4984246790409088;0.758852481842041;6.922076863702387e-06
65;0.49738138914108276;0.7595264315605164;6.922076863702387e-06
