Initial_LR: 9.773957e-05;Decay_Factor: 0.9; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.2178552746772766;0.6463114619255066;9.773956844583154e-05
1;0.17690879106521606;0.7411657571792603;9.773956844583154e-05
2;0.16132602095603943;0.7675774097442627;9.773956844583154e-05
3;0.1509268879890442;0.7854098081588745;9.773956844583154e-05
4;0.1420956701040268;0.8001821637153625;9.773956844583154e-05
5;0.13387039303779602;0.8152003884315491;9.773956844583154e-05
6;0.12642186880111694;0.8278415203094482;9.773956844583154e-05
7;0.11927994340658188;0.8396721482276917;9.773956844583154e-05
8;0.1117284819483757;0.8521949052810669;8.796561451163143e-05
9;0.10479562729597092;0.8644444346427917;8.796561451163143e-05
10;0.09878406673669815;0.874089241027832;8.796561451163143e-05
11;0.09260154515504837;0.8851274847984314;8.796561451163143e-05
12;0.08670037239789963;0.895300567150116;8.796561451163143e-05
13;0.08104484528303146;0.9040801525115967;8.796561451163143e-05
14;0.0754968449473381;0.9130601286888123;8.796561451163143e-05
15;0.07020571827888489;0.9211293458938599;8.796561451163143e-05
16;0.06644124537706375;0.9262659549713135;7.916905451565981e-05
17;0.061923567205667496;0.933315098285675;7.916905451565981e-05
18;0.057702310383319855;0.9397905468940735;7.916905451565981e-05
19;0.05422889441251755;0.9449271559715271;7.916905451565981e-05
20;0.051578111946582794;0.9471948742866516;7.916905451565981e-05
21;0.04819532111287117;0.9519125819206238;7.916905451565981e-05
22;0.04559575021266937;0.9555555582046509;7.916905451565981e-05
23;0.042800433933734894;0.9590163826942444;7.916905451565981e-05
24;0.04206657409667969;0.9584243893623352;7.125214324332774e-05
