Initial_LR: 8.907357e-05;Decay_Factor: 0.85; DecayStart_Epoch: 8
Epoch;Loss;Accuracy;Learning_Rate
0;0.6536563634872437;0.5967759490013123;8.907356823328882e-05
1;0.5875887870788574;0.6887067556381226;8.907356823328882e-05
2;0.540086567401886;0.72904372215271;8.907356823328882e-05
3;0.5107602477073669;0.7503734230995178;8.907356823328882e-05
4;0.49045613408088684;0.7638980150222778;8.907356823328882e-05
5;0.47357475757598877;0.7749817967414856;8.907356823328882e-05
6;0.45878714323043823;0.7846903204917908;8.907356823328882e-05
7;0.4452826976776123;0.7939435243606567;8.907356823328882e-05
8;0.43133416771888733;0.8024043440818787;7.571253809146583e-05
9;0.42016181349754333;0.8097267746925354;7.571253809146583e-05
10;0.40969812870025635;0.8157103657722473;7.571253809146583e-05
11;0.39930596947669983;0.8216666579246521;7.571253809146583e-05
12;0.38939452171325684;0.8281785249710083;7.571253809146583e-05
13;0.3795243799686432;0.834025502204895;7.571253809146583e-05
14;0.3698830306529999;0.8397996425628662;7.571253809146583e-05
15;0.36018460988998413;0.8450000286102295;7.571253809146583e-05
16;0.34970852732658386;0.8510655760765076;6.435565592255443e-05
17;0.34118953347206116;0.8558834195137024;6.435565592255443e-05
18;0.3328150510787964;0.8607559204101562;6.435565592255443e-05
19;0.32475775480270386;0.8647632002830505;6.435565592255443e-05
20;0.3166666328907013;0.8697085380554199;6.435565592255443e-05
21;0.3085687458515167;0.8740072846412659;6.435565592255443e-05
22;0.3005533814430237;0.8782331347465515;6.435565592255443e-05
23;0.29249951243400574;0.8825318813323975;6.435565592255443e-05
24;0.2843983769416809;0.8870036602020264;5.470230462378822e-05
